experiment;cluster_rmse;cluster_count;cluster_r2;cluster_mape;cluster_mape0;case_rmse;case_count;case_r2;case_mape;case_mape0;case_top_decile_accuracy;case_top_decile_f1;case_top_decile_precision;case_top_decile_recall;case_bottom_decile_accuracy;case_bottom_decile_f1;case_bottom_decile_precision;case_bottom_decile_recall;dataset;clustering_parameter_type;clustering_parameter;clustering_method;model_type;prediction_activity;target_activity
TestModel_random_114_rho;12.23803499092958;1.017094017094017;-9713.418999829775;0.7556374229652107;0.7556374229652107;23.782481426295448;488.4843304843305;-7.140817820381638;2.9634222088576925;2.9634222088576925;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;114;random;TestModel;Vendor creates invoice;Record Invoice Receipt
TestModel_random_115_rho;12.23803499092958;1.017094017094017;-9713.418999829775;0.7556374229652107;0.7556374229652107;23.782481426295448;488.4843304843305;-7.140817820381638;2.9634222088576925;2.9634222088576925;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;115;random;TestModel;Vendor creates invoice;Record Invoice Receipt
TestModel_random_116_rho;12.237878398251295;1.0142450142450143;-10917.13041026984;0.7556396840306184;0.7556396840306184;23.782481426295448;488.4843304843305;-7.140817820381638;2.9634222088576925;2.9634222088576925;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;116;random;TestModel;Vendor creates invoice;Record Invoice Receipt
TestModel_random_117_rho;12.237878398251295;1.0142450142450143;-10917.13041026984;0.7556396840306184;0.7556396840306184;23.782481426295448;488.4843304843305;-7.140817820381638;2.9634222088576925;2.9634222088576925;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;117;random;TestModel;Vendor creates invoice;Record Invoice Receipt
TestModel_random_118_rho;12.237878398251295;1.0142450142450143;-10917.13041026984;0.7556396840306184;0.7556396840306184;23.782481426295448;488.4843304843305;-7.140817820381638;2.9634222088576925;2.9634222088576925;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;118;random;TestModel;Vendor creates invoice;Record Invoice Receipt
TestModel_random_119_rho;12.237878398251295;1.0142450142450143;-10917.13041026984;0.7556396840306184;0.7556396840306184;23.782481426295448;488.4843304843305;-7.140817820381638;2.9634222088576925;2.9634222088576925;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;119;random;TestModel;Vendor creates invoice;Record Invoice Receipt
TestModel_random_11_rho;12.523231752891943;5.384615384615385;-1155.1342354906542;0.7647429327658026;0.7647429327658026;23.80317397467525;488.4843304843305;-7.21851897344377;2.9660212158825585;2.9660212158825585;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;11;random;TestModel;Vendor creates invoice;Record Invoice Receipt
TestModel_random_120_rho;12.237878398251295;1.0142450142450143;-10917.13041026984;0.7556396840306184;0.7556396840306184;23.782481426295448;488.4843304843305;-7.140817820381638;2.9634222088576925;2.9634222088576925;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;120;random;TestModel;Vendor creates invoice;Record Invoice Receipt
TestModel_random_121_rho;12.237320159317346;1.0113960113960114;-12475.97728959905;0.7556315256732106;0.7556315256732106;23.782481426295448;488.4843304843305;-7.140817820381638;2.9634222088576925;2.9634222088576925;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;121;random;TestModel;Vendor creates invoice;Record Invoice Receipt
TestModel_random_122_rho;12.237320159317346;1.0113960113960114;-12475.97728959905;0.7556315256732106;0.7556315256732106;23.782481426295448;488.4843304843305;-7.140817820381638;2.9634222088576925;2.9634222088576925;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;122;random;TestModel;Vendor creates invoice;Record Invoice Receipt
TestModel_random_123_rho;12.237320159317346;1.0113960113960114;-12475.97728959905;0.7556315256732106;0.7556315256732106;23.782481426295448;488.4843304843305;-7.140817820381638;2.9634222088576925;2.9634222088576925;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;123;random;TestModel;Vendor creates invoice;Record Invoice Receipt
TestModel_random_124_rho;12.237304787279925;1.0085470085470085;-10800.722743009877;0.7556281533678262;0.7556281533678262;23.782481426295448;488.4843304843305;-7.140817820381638;2.9634222088576925;2.9634222088576925;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;124;random;TestModel;Vendor creates invoice;Record Invoice Receipt
TestModel_random_125_rho;12.237327798778258;1.0085470085470085;-10800.722743009877;0.7556294179437933;0.7556294179437933;23.78249867828885;488.4843304843305;-7.140821992274067;2.963426466731235;2.963426466731235;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;125;random;TestModel;Vendor creates invoice;Record Invoice Receipt
TestModel_random_126_rho;12.237327798778258;1.0085470085470085;-10800.722743009877;0.7556294179437933;0.7556294179437933;23.78249867828885;488.4843304843305;-7.140821992274067;2.963426466731235;2.963426466731235;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;126;random;TestModel;Vendor creates invoice;Record Invoice Receipt
TestModel_random_127_rho;12.237327798778258;1.0085470085470085;-10800.722743009877;0.7556294179437933;0.7556294179437933;23.78249867828885;488.4843304843305;-7.140821992274067;2.963426466731235;2.963426466731235;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;127;random;TestModel;Vendor creates invoice;Record Invoice Receipt
TestModel_random_128_rho;12.237327798778258;1.0085470085470085;-10800.722743009877;0.7556294179437933;0.7556294179437933;23.78249867828885;488.4843304843305;-7.140821992274067;2.963426466731235;2.963426466731235;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;128;random;TestModel;Vendor creates invoice;Record Invoice Receipt
TestModel_random_129_rho;12.237327798778258;1.0085470085470085;-10800.722743009877;0.7556294179437933;0.7556294179437933;23.78249867828885;488.4843304843305;-7.140821992274067;2.963426466731235;2.963426466731235;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;129;random;TestModel;Vendor creates invoice;Record Invoice Receipt
TestModel_random_12_rho;12.47280104340516;4.9914529914529915;-1161.4155608618273;0.7611278339978177;0.7611278339978177;23.783801559500862;488.4843304843305;-7.1717447610985365;2.9629033049326265;2.9629033049326265;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;12;random;TestModel;Vendor creates invoice;Record Invoice Receipt
TestModel_random_130_rho;12.237327798778258;1.0085470085470085;-10800.722743009877;0.7556294179437933;0.7556294179437933;23.78249867828885;488.4843304843305;-7.140821992274067;2.963426466731235;2.963426466731235;0.5352539496048441;0.16071272811045567;0.16071272811045567;0.16071272811045567;0.5326333788009006;0.1556547393219447;0.1556547393219447;0.1556547393219447;bpic2019;cluster_size;130;random;TestModel;Vendor creates invoice;Record Invoice Receipt
