metric;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37
cluster_rmse;30.707869019511854;26.61730747885851;22.428003064779503;21.729096254827958;21.849328623428438;23.03927663182967;24.92079216720401;21.527772576994803;20.257701111738992;22.719538572883234;17.83376914878862;18.338314866980085;19.37768030200587;18.097745890317952;16.991893992896504;18.144960621694427;20.67102740715508;17.779129105907707;18.113164212057512;20.33743812519622;24.16248619273586;17.081724033197624;19.466019609199495;17.952389598661398;26.829629525921593;16.156153514600728;19.80966518056032;16.511570697334047
cluster_count;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0
cluster_r2;-0.6743818487046076;-0.33690105547175553;-0.7926821354440992;-0.7971202359209424;-0.7600912094616972;-0.5008168520480036;-0.7038367427158982;-1.795645517134504;-1.0143152797445913;-1.6817227077124817;-0.15662078344788144;-1.4964964064219486;-0.03693167668747099;-0.9676525714478066;-1.240930138021782;-0.4530669171333619;-0.30347819675997423;-1.32619075947011;-0.37995904372144285;-0.2329619276188475;-0.2573741045525475;-0.5999970713669729;-0.6839628643125923;-0.1787827409828855;-0.5893025876960936;-0.002512933149161567;-0.7993725336422131;-0.14476744571794686
cluster_mape;0.609732770934906;0.6156083631425362;0.7374577572795142;0.7619676101998961;0.9509862068346413;0.905221322281298;0.9344525271807695;1.1082474784124368;0.8556210479265739;0.8643162306475267;0.8673125350811027;0.9134536783770337;0.861665448060276;1.0689966240717153;0.9008239231239521;0.9225677293098087;1.05443044076998;0.7049518225290763;0.8465128269166375;0.8511241493776603;0.8131675064582171;0.7982339636497321;1.0330851726077777;0.9252199435430856;0.8435635909592905;0.7347443805645574;0.9112810399078013;0.8928359202498314
cluster_mape0;0.609732770934906;0.6156083631425362;0.7374577572795142;0.7619676101998961;0.9509862068346413;0.905221322281298;0.9344525271807695;1.1082474784124368;0.8556210479265739;0.8643162306475267;0.8673125350811027;0.9134536783770337;0.861665448060276;1.0689966240717153;0.9008239231239521;0.9225677293098087;1.05443044076998;0.7049518225290763;0.8465128269166375;0.8511241493776603;0.8131675064582171;0.7982339636497321;1.0330851726077777;0.9252199435430856;0.8435635909592905;0.7347443805645574;0.9112810399078013;0.8928359202498314
cluster_turnover;0.6628500472075725;0.6484738553281336;0.6977247272602267;0.7094848226618911;0.7954123438579929;0.7490088685231416;0.7669342971818416;0.8769602663397503;0.704183014262051;0.7834299842503354;0.6706504542842782;0.732617544997987;0.6507809544327116;0.7520377212595992;0.6967880472918173;0.7148572226915489;0.775011249552172;0.650130739292686;0.6667132478893697;0.6728927765791805;0.7175812503975599;0.660226851066754;0.7804079903293845;0.6868222794771818;0.7432994110040937;0.5761942402685248;0.7104160132513566;0.6530732948353014
consumer_id_rmse;69.8206673835568;62.42254383896944;56.732551569067226;56.61433771564841;52.177287881039966;53.543434857190604;56.61726661010714;51.148339897025785;58.00722826989729;60.25672393162774;48.53145148487889;52.3755538639375;51.90257311390234;49.825712807763225;52.59233840411202;49.46490966829581;54.30194217800396;50.01027145956314;49.24412751325058;54.23719379031901;58.44260595174296;49.51958325842323;54.72802522695863;57.71174624778012;72.02268491808614;49.88915544317774;53.50853002209768;52.12504790585139
consumer_id_count;25248.0;25337.0;29109.0;28646.0;28413.0;28808.0;32133.0;32106.0;25975.0;31765.0;28937.0;27576.0;32202.0;31599.0;31184.0;31642.0;28976.0;34160.0;30278.0;32489.0;30875.0;28997.0;30676.0;30879.0;33210.0;30550.0;31039.0;33786.0
consumer_id_r2;-0.10745494691159907;-0.0502876228605853;-0.08391685797639936;-0.07991175196199696;-0.055104654060419866;-0.0949540865781433;-0.06945377616595727;-0.12071971504831525;-0.06773017246283763;-0.09354785511142727;-0.05791085099360349;-0.0766676844908627;-0.021663581103200658;-0.04737613261258278;-0.05860936787988291;-0.045537696424058804;-0.03517868849809802;-0.04234833835278917;-0.022522057143657515;-0.045962882904418745;-0.06533488984709623;-0.037054473593532755;-0.0649450078430962;-0.01855558125409007;-0.05323568273205792;-0.01221814198194382;-0.0660042601233688;-0.023054282782599467
consumer_id_mape;2.313692270669482e+16;2.0065864203728588e+16;1.902309424507733e+16;2.021211890673996e+16;2.0655536868682052e+16;1.88579762146683e+16;2.272655325836156e+16;2.4781364808418684e+16;2.628438659251317e+16;2.5316535392339444e+16;2.830492456927475e+16;2.843442934107343e+16;3.1980061128342664e+16;3.2666749620439904e+16;2.954508421416851e+16;2.996986641991961e+16;2.994467660293537e+16;2.7953552138572988e+16;2.5999338761130668e+16;2.3552280898308468e+16;2.5578154504803604e+16;2.537189057303588e+16;2.916498068072111e+16;3.1150559208368236e+16;2.7673470409074012e+16;2.8794611568990444e+16;2.9428362507172396e+16;3.2645147052707044e+16
